latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
17.899,-93.17,327.2,3.4,1.7,2020-10-07,0835,A,100,6.0NRT,275,155.8,N
17.905,-93.177,326,3.4,1.7,2020-10-07,0835,A,100,6.0NRT,276,148.2,N
17.889,-93.18,304.8,3.4,1.7,2020-10-07,0835,A,43,6.0NRT,279.7,45.2,N
17.846,-93.124,314.2,3.4,1.7,2020-10-07,0835,A,89,6.0NRT,278.8,86.6,N
17.84,-93.092,314.8,3.4,1.7,2020-10-07,0835,A,90,6.0NRT,277.4,92.4,N
17.935,-102.208,305.8,1,1,2020-10-07,0835,A,66,6.0NRT,295.8,4.9,N
30.266,-93.291,325.8,1.8,1.3,2020-10-07,0830,A,100,6.0NRT,290.3,58.2,N
30.262,-93.273,334.3,1.8,1.3,2020-10-07,0830,A,100,6.0NRT,291.1,83.7,N
30.27,-93.295,308.4,1.8,1.3,2020-10-07,0830,A,74,6.0NRT,289.7,21.7,N
30.267,-93.277,331.9,1.8,1.3,2020-10-07,0830,A,100,6.0NRT,291.2,76.1,N
26.887,-101.455,304.8,1,1,2020-10-07,0830,A,62,6.0NRT,291.1,7.8,N
20.517,-97.472,307.8,1.5,1.2,2020-10-07,0830,A,73,6.0NRT,290.8,14.6,N
44.862,-122.083,302.6,1.1,1,2020-10-07,1005,A,50,6.0NRT,285.3,7.8,N
44.86,-122.07,312.8,1.1,1,2020-10-07,1005,A,86,6.0NRT,286.1,15.4,N
42.036,-123.371,307.9,1.1,1.1,2020-10-07,1005,A,73,6.0NRT,288.3,11.5,N
41.195,-123.239,303.8,1.1,1,2020-10-07,1005,A,21,6.0NRT,287.5,7.9,N
41.193,-123.227,311.3,1.1,1,2020-10-07,1005,A,82,6.0NRT,287.2,13.6,N
41.182,-123.216,304.5,1.1,1,2020-10-07,1005,A,25,6.0NRT,285.5,8.1,N
41.173,-123.218,323.1,1.1,1,2020-10-07,1005,A,99,6.0NRT,286,24.1,N
41.167,-123.225,311.5,1.1,1,2020-10-07,1005,A,83,6.0NRT,287.1,13.7,N
41.159,-123.238,301.7,1.1,1,2020-10-07,1005,A,7,6.0NRT,287.7,6.4,N
41.113,-123.247,302.5,1.1,1,2020-10-07,1005,A,24,6.0NRT,286,7.1,N
41.111,-123.235,306.6,1.1,1,2020-10-07,1005,A,57,6.0NRT,286.4,9.8,N
41.139,-123.533,314.6,1.1,1,2020-10-07,1005,A,89,6.0NRT,289.6,17.4,N
41.067,-123.305,322.7,1.1,1,2020-10-07,1005,A,100,6.0NRT,288.1,24.4,N
41.065,-123.292,301.4,1.1,1,2020-10-07,1005,A,21,6.0NRT,287.6,5.7,N
41.058,-123.307,322.9,1.1,1,2020-10-07,1005,A,100,6.0NRT,289.1,24.6,N
41.056,-123.294,305.1,1.1,1,2020-10-07,1005,A,35,6.0NRT,288.9,7.8,N
41.045,-123.282,325.2,1.1,1,2020-10-07,1005,A,100,6.0NRT,289,26.5,N
41.036,-123.285,321.9,1.1,1,2020-10-07,1005,A,100,6.0NRT,290,22.4,N
41.008,-123.292,339.1,1.1,1,2020-10-07,1005,A,100,6.0NRT,292.6,47.2,N
41,-123.306,337.4,1.1,1,2020-10-07,1005,A,100,6.0NRT,292.1,43.2,N
40.999,-123.294,341.1,1.1,1,2020-10-07,1005,A,100,6.0NRT,291.5,50.8,N
40.996,-123.326,307.7,1.1,1,2020-10-07,1005,A,72,6.0NRT,288.3,10.5,N
40.995,-123.313,314.8,1.1,1,2020-10-07,1005,A,86,6.0NRT,289,15.9,N
40.993,-123.301,322.8,1.1,1,2020-10-07,1005,A,100,6.0NRT,289.9,24.6,N
40.989,-123.342,306.8,1.1,1,2020-10-07,1005,A,69,6.0NRT,285.5,10,N
40.987,-123.329,327.4,1.1,1,2020-10-07,1005,A,100,6.0NRT,288.2,30.7,N
40.43,-123.355,310.1,1.1,1,2020-10-07,1005,A,79,6.0NRT,288.4,12.2,N
40.428,-123.342,301.7,1.1,1,2020-10-07,1005,A,27,6.0NRT,287.6,6.4,N
40.419,-123.344,305.1,1.1,1,2020-10-07,1005,A,63,6.0NRT,287.1,9,N
40.39,-123.415,307.9,1.1,1,2020-10-07,1005,A,23,6.0NRT,289,9.9,N
40.381,-123.417,315.3,1.1,1,2020-10-07,1005,A,80,6.0NRT,288.2,16.1,N
40.307,-123.044,306.7,1.1,1,2020-10-07,1005,A,65,6.0NRT,285.9,9.4,N
40.306,-123.032,308.6,1.1,1,2020-10-07,1005,A,49,6.0NRT,287.3,10,N
40.304,-123.02,323.8,1.1,1,2020-10-07,1005,A,100,6.0NRT,289.5,23.7,N
40.303,-123.008,310.5,1.1,1,2020-10-07,1005,A,22,6.0NRT,288,10.9,N
40.286,-123.023,330.3,1.1,1,2020-10-07,1005,A,73,6.0NRT,290.9,30.8,N
40.277,-123.025,318.9,1.1,1,2020-10-07,1005,A,67,6.0NRT,289.2,18.2,N
40.271,-123.051,332.6,1.1,1,2020-10-07,1005,A,94,6.0NRT,291.8,33.9,N
40.269,-123.039,331.5,1.1,1,2020-10-07,1005,A,100,6.0NRT,288.5,32.6,N
40.268,-123.104,305.3,1.1,1,2020-10-07,1005,A,29,6.0NRT,285.5,8.2,N
40.267,-123.091,314.9,1.1,1,2020-10-07,1005,A,35,6.0NRT,287.6,14.3,N
40.253,-123.056,319.8,1.1,1,2020-10-07,1005,A,42,6.0NRT,289.7,18,N
40.244,-123.058,320.4,1.1,1,2020-10-07,1005,A,86,6.0NRT,288.7,19.9,N
40.285,-123.513,326.8,1.1,1,2020-10-07,1005,A,100,6.0NRT,288.9,29.5,N
40.284,-123.501,326.2,1.1,1,2020-10-07,1005,A,100,6.0NRT,290.7,28.8,N
40.276,-123.515,362.1,1.1,1,2020-10-07,1005,A,100,6.0NRT,298.2,104.6,N
40.275,-123.503,381.9,1.1,1,2020-10-07,1005,A,100,6.0NRT,311.6,181.9,N
40.273,-123.491,354.9,1.1,1,2020-10-07,1005,A,100,6.0NRT,296.1,82.9,N
40.271,-123.479,312.9,1.1,1,2020-10-07,1005,A,76,6.0NRT,290.6,13.7,N
40.265,-123.505,334.1,1.1,1,2020-10-07,1005,A,100,6.0NRT,298.6,38.4,N
40.264,-123.492,319.5,1.1,1,2020-10-07,1005,A,99,6.0NRT,295.3,19.1,N
40.262,-123.48,314.9,1.1,1,2020-10-07,1005,A,89,6.0NRT,291.7,14.9,N
40.254,-123.494,304.1,1.1,1,2020-10-07,1005,A,58,6.0NRT,290,7.1,N
40.217,-123.427,306.5,1.1,1,2020-10-07,1005,A,47,6.0NRT,290.5,8.4,N
40.216,-123.414,309.3,1.1,1,2020-10-07,1005,A,70,6.0NRT,290.4,11.1,N
40.208,-123.428,319.2,1.1,1,2020-10-07,1005,A,98,6.0NRT,291.8,18.9,N
40.206,-123.416,311.5,1.1,1,2020-10-07,1005,A,25,6.0NRT,290.4,11.9,N
39.901,-121.321,302.5,1,1,2020-10-07,1005,A,50,6.0NRT,285.7,7.1,N
40.074,-122.882,305,1,1,2020-10-07,1005,A,62,6.0NRT,285.6,9.2,N
39.849,-121.281,304.7,1,1,2020-10-07,1005,A,61,6.0NRT,285.3,9,N
39.983,-123.108,310.4,1.1,1,2020-10-07,1005,A,25,6.0NRT,288,11.3,N
39.982,-123.096,310.8,1.1,1,2020-10-07,1005,A,68,6.0NRT,287.7,12.3,N
39.98,-123.084,309.8,1.1,1,2020-10-07,1005,A,78,6.0NRT,286.6,12.3,N
39.976,-123.122,303.6,1.1,1,2020-10-07,1005,A,56,6.0NRT,285.5,7.8,N
39.974,-123.11,314,1.1,1,2020-10-07,1005,A,80,6.0NRT,286.7,14.5,N
39.972,-123.098,342.3,1.1,1,2020-10-07,1005,A,100,6.0NRT,291.1,51.9,N
39.971,-123.086,329.2,1.1,1,2020-10-07,1005,A,100,6.0NRT,290.5,31.5,N
39.962,-123.087,301.5,1.1,1,2020-10-07,1005,A,24,6.0NRT,287.2,6.7,N
39.924,-123.139,301.2,1.1,1,2020-10-07,1005,A,38,6.0NRT,286.3,6.2,N
39.918,-123.09,303.8,1,1,2020-10-07,1005,A,48,6.0NRT,284.4,8,N
39.915,-123.142,333,1.1,1,2020-10-07,1005,A,100,6.0NRT,291.1,36.7,N
39.913,-123.13,318,1.1,1,2020-10-07,1005,A,96,6.0NRT,289.1,18.3,N
39.912,-123.118,317,1.1,1,2020-10-07,1005,A,91,6.0NRT,289,16.9,N
39.91,-123.105,331.8,1.1,1,2020-10-07,1005,A,100,6.0NRT,290.9,34.7,N
39.908,-123.092,318.2,1,1,2020-10-07,1005,A,96,6.0NRT,287.4,18.2,N
39.907,-123.08,328.9,1,1,2020-10-07,1005,A,100,6.0NRT,288.4,30.2,N
39.905,-123.069,344.9,1,1,2020-10-07,1005,A,100,6.0NRT,294.1,57.1,N
39.904,-123.057,305.7,1,1,2020-10-07,1005,A,65,6.0NRT,288.5,8.6,N
39.898,-123.083,355.7,1,1,2020-10-07,1005,A,100,6.0NRT,289.9,81.4,N
39.896,-123.071,326.9,1,1,2020-10-07,1005,A,100,6.0NRT,290.1,27.8,N
39.492,-122.865,313.8,1,1,2020-10-07,1005,A,88,6.0NRT,285.4,15,N
39.49,-122.853,340.4,1,1,2020-10-07,1005,A,100,6.0NRT,290.3,48.7,N
39.483,-122.867,300.6,1,1,2020-10-07,1005,A,30,6.0NRT,287.4,6.3,N
39.481,-122.855,326.2,1,1,2020-10-07,1005,A,100,6.0NRT,287.7,28,N
39.48,-122.844,310.5,1,1,2020-10-07,1005,A,80,6.0NRT,284.9,12.6,N
37.875,-119.578,301.5,1.1,1,2020-10-07,1005,A,41,6.0NRT,280.2,8.8,N
37.618,-119.25,300.4,1.1,1.1,2020-10-07,1005,A,11,6.0NRT,282,8.2,N
37.609,-119.252,301.6,1.1,1.1,2020-10-07,1005,A,20,6.0NRT,282,8.8,N
37.582,-119.325,312.2,1.1,1.1,2020-10-07,1005,A,63,6.0NRT,282.2,16.2,N
37.58,-119.313,307.9,1.1,1.1,2020-10-07,1005,A,33,6.0NRT,283.6,12.2,N
37.575,-119.34,311.1,1.1,1.1,2020-10-07,1005,A,9,6.0NRT,281.4,14.3,N
37.489,-119.207,301.3,1.1,1.1,2020-10-07,1005,A,32,6.0NRT,286.4,7.5,N
37.487,-119.195,309,1.1,1.1,2020-10-07,1005,A,76,6.0NRT,286.5,13.2,N
37.48,-119.209,324.7,1.1,1.1,2020-10-07,1005,A,100,6.0NRT,288.8,28.6,N
37.478,-119.197,344.6,1.1,1.1,2020-10-07,1005,A,100,6.0NRT,291.3,63.8,N
37.472,-119.225,334.9,1.1,1.1,2020-10-07,1005,A,100,6.0NRT,288.1,44.1,N
37.47,-119.213,384.2,1.1,1.1,2020-10-07,1005,A,100,6.0NRT,296,209.6,N
37.468,-119.2,322.3,1.1,1.1,2020-10-07,1005,A,78,6.0NRT,289,25,N
37.461,-119.215,303.2,1.1,1.1,2020-10-07,1005,A,51,6.0NRT,287.7,8.3,N
37.373,-119.02,339.2,1.2,1.1,2020-10-07,1005,A,92,6.0NRT,283.6,53.8,N
37.371,-119.007,416.3,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,306.6,461.6,N
37.369,-118.994,354.8,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,289,95.8,N
37.377,-119.099,315.5,1.2,1.1,2020-10-07,1005,A,91,6.0NRT,282.6,20.4,N
37.375,-119.086,349.5,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,286.8,79.2,N
37.373,-119.073,328.6,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,285.9,36.1,N
37.37,-119.06,330.1,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,285.4,37.2,N
37.368,-119.048,322.5,1.2,1.1,2020-10-07,1005,A,96,6.0NRT,284.4,26.5,N
37.366,-119.035,309.1,1.2,1.1,2020-10-07,1005,A,20,6.0NRT,283.6,12.2,N
37.362,-119.009,347.3,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,285.7,71.7,N
37.359,-118.997,366.2,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,290.4,134.6,N
37.357,-119.037,307.4,1.2,1.1,2020-10-07,1005,A,18,6.0NRT,284,10.7,N
37.354,-119.024,318.6,1.2,1.1,2020-10-07,1005,A,97,6.0NRT,285.6,21.6,N
37.352,-119.011,348.5,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,289,75.2,N
37.35,-118.999,358.4,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,292,106.8,N
37.34,-119.001,323.9,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,285.7,29,N
37.337,-119.151,301.9,1.2,1.1,2020-10-07,1005,A,9,6.0NRT,279.4,7.4,N
37.335,-119.139,332.5,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,286.1,42.6,N
37.307,-118.983,317.4,1.2,1.1,2020-10-07,1005,A,25,6.0NRT,285.4,20.8,N
37.336,-119.203,306.3,1.2,1.1,2020-10-07,1005,A,68,6.0NRT,283.2,11.9,N
37.303,-119.013,351.7,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,289.8,85,N
37.3,-119,335.2,1.2,1.1,2020-10-07,1005,A,74,6.0NRT,288.8,45.7,N
37.298,-118.986,324.8,1.2,1.1,2020-10-07,1005,A,64,6.0NRT,284.9,30.2,N
37.301,-119.02,319.2,1.2,1.1,2020-10-07,1005,A,98,6.0NRT,282.9,26.4,N
37.299,-119.007,335.5,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,289,50.9,N
37.296,-118.994,313.6,1.2,1.1,2020-10-07,1005,A,87,6.0NRT,285,20.1,N
37.294,-118.981,313.6,1.2,1.1,2020-10-07,1005,A,87,6.0NRT,282.9,20.4,N
37.282,-119.201,307.5,1.2,1.1,2020-10-07,1005,A,72,6.0NRT,282.5,13.6,N
36.399,-118.413,322.1,1.3,1.1,2020-10-07,1005,A,100,6.0NRT,283.2,34.5,N
36.397,-118.401,304.1,1.3,1.1,2020-10-07,1005,A,59,6.0NRT,282.4,13.6,N
36.335,-118.406,300.4,1.3,1.1,2020-10-07,1005,A,26,6.0NRT,282.1,10.7,N
36.385,-118.742,317.7,1.2,1.1,2020-10-07,1005,A,95,6.0NRT,286.4,23,N
36.383,-118.729,327.4,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,290.1,37.1,N
36.38,-118.715,314.2,1.2,1.1,2020-10-07,1005,A,89,6.0NRT,288.8,19.1,N
36.378,-118.701,347.1,1.3,1.1,2020-10-07,1005,A,100,6.0NRT,291.8,80.8,N
36.376,-118.689,326.9,1.3,1.1,2020-10-07,1005,A,100,6.0NRT,287.2,38,N
36.375,-118.742,316.2,1.2,1.1,2020-10-07,1005,A,93,6.0NRT,289.9,21,N
36.372,-118.729,326.1,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,293.6,33.9,N
36.37,-118.716,335.6,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,293.8,50.7,N
36.368,-118.703,363.2,1.3,1.1,2020-10-07,1005,A,100,6.0NRT,298.4,131.7,N
36.365,-118.69,334.9,1.3,1.1,2020-10-07,1005,A,51,6.0NRT,290.5,49.3,N
36.36,-118.717,314.8,1.2,1.1,2020-10-07,1005,A,90,6.0NRT,290.8,18.4,N
36.356,-118.692,336.5,1.3,1.1,2020-10-07,1005,A,54,6.0NRT,290.9,51.6,N
36.353,-118.68,332.8,1.3,1.1,2020-10-07,1005,A,60,6.0NRT,286.9,45.4,N
36.346,-118.695,315.2,1.3,1.1,2020-10-07,1005,A,28,6.0NRT,287.3,19.2,N
36.341,-118.669,304.6,1.3,1.1,2020-10-07,1005,A,10,6.0NRT,281,11.3,N
36.342,-118.789,321.3,1.2,1.1,2020-10-07,1005,A,100,6.0NRT,291.9,27.4,N
36.34,-118.777,302.8,1.2,1.1,2020-10-07,1005,A,51,6.0NRT,290.8,7.8,N
36.333,-118.738,309.6,1.2,1.1,2020-10-07,1005,A,78,6.0NRT,288.7,13.8,N
41,-76.813,306.6,1.1,1,2020-10-07,1615,T,63,6.0NRT,293.1,4.5,D
39.914,-76.229,303.6,1.2,1.1,2020-10-07,1615,T,45,6.0NRT,293.2,4.3,D
39.912,-76.216,315.6,1.2,1.1,2020-10-07,1615,T,74,6.0NRT,293.3,14.9,D
40.017,-79.64,304,1,1,2020-10-07,1615,T,56,6.0NRT,292.4,3.5,D
40.015,-79.628,305.9,1,1,2020-10-07,1615,T,61,6.0NRT,292.8,4.5,D
38.604,-75.52,308.6,1.3,1.1,2020-10-07,1615,T,53,6.0NRT,296.7,6.4,D
38.604,-75.51,308.8,1.3,1.1,2020-10-07,1615,T,53,6.0NRT,297,6.8,D
39.193,-80.07,306.3,1,1,2020-10-07,1615,T,53,6.0NRT,292.6,5.3,D
39.184,-80.072,314.2,1,1,2020-10-07,1615,T,74,6.0NRT,291.7,11.2,D
38.548,-77.772,306.9,1.1,1,2020-10-07,1615,T,61,6.0NRT,296.1,5.1,D
38.391,-79.035,310.5,1,1,2020-10-07,1615,T,69,6.0NRT,296.7,6.4,D
38.354,-79.098,309.3,1,1,2020-10-07,1615,T,67,6.0NRT,295.8,6.2,D
37.662,-76.719,317.3,1.2,1.1,2020-10-07,1615,T,75,6.0NRT,295.2,16.5,D
37.654,-76.735,318.6,1.2,1.1,2020-10-07,1615,T,77,6.0NRT,294.8,17.9,D
37.652,-76.722,357.6,1.2,1.1,2020-10-07,1615,T,99,6.0NRT,296.4,102.4,D
37.134,-77.913,308.9,1.1,1,2020-10-07,1615,T,62,6.0NRT,295.8,6.7,D
36.939,-78.358,308.2,1.1,1,2020-10-07,1615,T,30,6.0NRT,295.9,5.6,D
36.937,-78.346,338.1,1.1,1,2020-10-07,1615,T,90,6.0NRT,297.6,41.9,D
36.935,-78.335,308.3,1.1,1,2020-10-07,1615,T,35,6.0NRT,295.2,5.9,D
36.93,-78.361,311.8,1.1,1,2020-10-07,1615,T,67,6.0NRT,296.8,8.4,D
36.928,-78.349,355.2,1.1,1,2020-10-07,1615,T,98,6.0NRT,298.5,79.3,D
36.926,-78.337,325.8,1.1,1,2020-10-07,1615,T,83,6.0NRT,296.2,22.9,D
37.002,-79.043,309.6,1,1,2020-10-07,1615,T,65,6.0NRT,297.2,6.6,D
36.182,-76.147,313.7,1.4,1.2,2020-10-07,1615,T,70,6.0NRT,298.2,12.7,D
36.419,-77.651,308.6,1.2,1.1,2020-10-07,1615,T,54,6.0NRT,297.9,5.4,D
36.481,-78.91,310,1,1,2020-10-07,1615,T,65,6.0NRT,295.6,7.5,D
36.394,-78.606,311.6,1.1,1,2020-10-07,1615,T,67,6.0NRT,296.1,9.1,D
36.293,-78.612,310.5,1.1,1,2020-10-07,1615,T,61,6.0NRT,298.1,6.4,D
36.291,-78.601,310.6,1.1,1,2020-10-07,1615,T,65,6.0NRT,297.5,6.5,D
36.271,-78.654,312,1.1,1,2020-10-07,1615,T,68,6.0NRT,296.8,8.6,D
36.123,-78.266,309.1,1.1,1,2020-10-07,1615,T,61,6.0NRT,297.7,6.5,D
36.516,-81.027,304.4,1,1,2020-10-07,1615,T,53,6.0NRT,293.3,4.2,D
36.326,-80.791,308,1,1,2020-10-07,1615,T,62,6.0NRT,297.1,5,D
36.115,-79.522,314.3,1,1,2020-10-07,1615,T,70,6.0NRT,298.1,9,D
35.893,-78.153,311.6,1.1,1.1,2020-10-07,1615,T,64,6.0NRT,299.1,8.6,D
36.069,-79.347,309.7,1,1,2020-10-07,1615,T,60,6.0NRT,297.3,5.7,D
36.279,-80.785,339.9,1,1,2020-10-07,1615,T,91,6.0NRT,298,40.6,D
36.277,-80.774,310.4,1,1,2020-10-07,1615,T,66,6.0NRT,295.5,7,D
36.077,-79.635,309.9,1,1,2020-10-07,1615,T,61,6.0NRT,296.9,6.2,D
35.989,-79.547,307.4,1,1,2020-10-07,1615,T,51,6.0NRT,297.1,4.5,D
35.603,-78.371,307.4,1.1,1.1,2020-10-07,1615,T,51,6.0NRT,297.3,4.3,D
35.743,-79.449,315.3,1,1,2020-10-07,1615,T,71,6.0NRT,296.3,10,D
35.684,-79.135,337.8,1.1,1,2020-10-07,1615,T,90,6.0NRT,296.7,40.1,D
35.674,-79.137,309.8,1.1,1,2020-10-07,1615,T,60,6.0NRT,295.8,7.1,D
35.723,-79.5,312.1,1,1,2020-10-07,1615,T,66,6.0NRT,297.1,8.3,D
36.86,-89.761,328.9,2.7,1.6,2020-10-07,1615,T,84,6.0NRT,298.8,94,D
35.689,-79.462,312.5,1,1,2020-10-07,1615,T,66,6.0NRT,296.8,8.7,D
35.754,-80.424,322,1,1,2020-10-07,1615,T,79,6.0NRT,297.6,16.9,D
35.753,-80.413,311.2,1,1,2020-10-07,1615,T,66,6.0NRT,295.8,7.5,D
35.554,-79.196,313,1,1,2020-10-07,1615,T,67,6.0NRT,297.4,9,D
35.791,-80.922,309.1,1,1,2020-10-07,1615,T,63,6.0NRT,298.4,4.3,D
35.601,-79.783,309.3,1,1,2020-10-07,1615,T,59,6.0NRT,297.2,6.3,D
36.17,-83.977,304.7,1.2,1.1,2020-10-07,1615,T,55,6.0NRT,294.6,5,D
35.458,-79.177,308.5,1.1,1,2020-10-07,1615,T,46,6.0NRT,297.7,3.9,D
35.432,-79.136,312,1.1,1,2020-10-07,1615,T,61,6.0NRT,298.2,6.5,D
35.431,-79.124,320.3,1.1,1,2020-10-07,1615,T,76,6.0NRT,299.1,14.3,D
35.527,-79.789,312.1,1,1,2020-10-07,1615,T,66,6.0NRT,297.2,8,D
35.38,-79.732,365.2,1,1,2020-10-07,1615,T,100,6.0NRT,301.6,101.4,D
35.378,-79.721,323.4,1,1,2020-10-07,1615,T,79,6.0NRT,296.6,18.4,D
35.371,-79.734,359.8,1,1,2020-10-07,1615,T,99,6.0NRT,300.3,84.5,D
35.369,-79.723,331,1,1,2020-10-07,1615,T,85,6.0NRT,297.4,27.1,D
35.381,-79.915,311.9,1,1,2020-10-07,1615,T,64,6.0NRT,296.7,7.5,D
35.379,-79.904,310.8,1,1,2020-10-07,1615,T,61,6.0NRT,297.3,6.5,D
35.358,-79.828,316.4,1,1,2020-10-07,1615,T,72,6.0NRT,298.2,12.1,D
35.273,-80.054,320.6,1,1,2020-10-07,1615,T,76,6.0NRT,298.9,14.9,D
35.258,-80.08,320.7,1,1,2020-10-07,1615,T,29,6.0NRT,299.7,13.5,D
35.302,-80.487,310.6,1,1,2020-10-07,1615,T,57,6.0NRT,298.7,6,D
34.921,-78.126,308.8,1.2,1.1,2020-10-07,1615,T,52,6.0NRT,297.5,5,D
35.161,-79.634,311.7,1,1,2020-10-07,1615,T,33,6.0NRT,300,6.3,D
35.15,-79.625,314,1,1,2020-10-07,1615,T,49,6.0NRT,299.3,7.9,D
35.956,-86.254,313.5,1.6,1.2,2020-10-07,1615,T,70,6.0NRT,297.6,16.9,D
36.226,-89.899,320.9,2.7,1.6,2020-10-07,1615,T,78,6.0NRT,298.2,52.6,D
35.764,-85.498,313.4,1.4,1.2,2020-10-07,1615,T,71,6.0NRT,293.3,17.1,D
34.936,-79.385,308.6,1,1,2020-10-07,1615,T,43,6.0NRT,298,4.8,D
34.817,-79.506,318.8,1,1,2020-10-07,1615,T,74,6.0NRT,299.1,12.9,D
34.791,-79.466,311.6,1,1,2020-10-07,1615,T,62,6.0NRT,299,5.9,D
36.043,-91.021,326.1,3.2,1.7,2020-10-07,1615,T,82,6.0NRT,298,102.7,D
35.459,-84.929,325.1,1.3,1.1,2020-10-07,1615,T,0,6.0NRT,297.6,30.2,D
34.816,-80.154,311.9,1,1,2020-10-07,1615,T,64,6.0NRT,298.6,6.7,D
34.808,-80.156,334.6,1,1,2020-10-07,1615,T,88,6.0NRT,299.3,31,D
34.615,-79.344,309.7,1.1,1,2020-10-07,1615,T,33,6.0NRT,298.7,4.5,D
34.864,-81.333,350,1,1,2020-10-07,1615,T,96,6.0NRT,299.5,59.8,D
34.862,-81.322,337.7,1,1,2020-10-07,1615,T,90,6.0NRT,297.9,37.4,D
35.05,-84.299,303.3,1.2,1.1,2020-10-07,1615,T,45,6.0NRT,292.5,5.5,D
34.775,-82.544,308.3,1,1,2020-10-07,1615,T,60,6.0NRT,298.2,4.4,D
34.774,-82.532,308.8,1,1,2020-10-07,1615,T,62,6.0NRT,298,4.9,D
35.48,-90.628,311.3,3,1.6,2020-10-07,1615,T,45,6.0NRT,298.9,27.4,D
35.523,-91.891,305.7,3.6,1.8,2020-10-07,1615,T,50,6.0NRT,294.2,29.5,D
35.531,-91.898,304.6,3.6,1.8,2020-10-07,1615,T,43,6.0NRT,294.2,26.2,D
34.357,-80.839,315,1,1,2020-10-07,1615,T,70,6.0NRT,298.3,10.3,D
35.402,-90.809,311.5,3,1.7,2020-10-07,1615,T,51,6.0NRT,296.9,30.6,D
35.166,-88.48,326.3,2.1,1.4,2020-10-07,1615,T,83,6.0NRT,296.3,66.9,D
34.781,-87.364,312.3,1.8,1.3,2020-10-07,1615,T,0,6.0NRT,298.2,16.6,D
34.639,-87.081,312.7,1.7,1.3,2020-10-07,1615,T,66,6.0NRT,299.6,14.1,D
34.417,-86.445,309.5,1.6,1.2,2020-10-07,1615,T,62,6.0NRT,296.5,12.3,D
34.024,-83.114,330.9,1.1,1,2020-10-07,1615,T,85,6.0NRT,301.4,28.6,D
33.558,-82.329,364.8,1,1,2020-10-07,1615,T,100,6.0NRT,301.9,98.3,D
33.557,-82.319,352.4,1,1,2020-10-07,1615,T,96,6.0NRT,299.9,64.7,D
33.925,-85.282,323.4,1.3,1.1,2020-10-07,1615,T,80,6.0NRT,297.5,26.2,D
33.923,-85.268,316.7,1.3,1.1,2020-10-07,1615,T,72,6.0NRT,296.4,16.5,D
33.593,-82.715,362.1,1,1,2020-10-07,1615,T,100,6.0NRT,302.8,92,D
33.592,-82.704,360.7,1,1,2020-10-07,1615,T,100,6.0NRT,302.7,88.2,D
33.584,-82.716,308.5,1,1,2020-10-07,1615,T,47,6.0NRT,297.9,4.7,D
33.582,-82.705,317.8,1,1,2020-10-07,1615,T,72,6.0NRT,298.2,12.7,D
33.891,-85.259,309.4,1.3,1.1,2020-10-07,1615,T,57,6.0NRT,296.8,8.6,D
33.889,-85.245,308.5,1.3,1.1,2020-10-07,1615,T,56,6.0NRT,297,8.1,D
33.527,-83.244,317.8,1.1,1,2020-10-07,1615,T,72,6.0NRT,299.3,12.7,D
33.526,-83.232,313.9,1.1,1,2020-10-07,1615,T,66,6.0NRT,299.1,9.1,D
33.497,-83.018,320.9,1.1,1,2020-10-07,1615,T,76,6.0NRT,298.8,14.9,D
33.495,-83.007,356.4,1,1,2020-10-07,1615,T,98,6.0NRT,300.6,77.8,D
33.517,-83.234,328.6,1.1,1,2020-10-07,1615,T,83,6.0NRT,298.7,24.6,D
33.485,-83.695,318.8,1.1,1,2020-10-07,1615,T,74,6.0NRT,299.7,14.7,D
33.484,-83.683,307.9,1.1,1,2020-10-07,1615,T,47,6.0NRT,297.4,4.8,D
33.453,-83.894,322,1.1,1.1,2020-10-07,1615,T,78,6.0NRT,298.4,18.1,D
33.452,-83.882,368,1.1,1.1,2020-10-07,1615,T,100,6.0NRT,300.4,124.6,D
33.618,-85.364,346.2,1.3,1.1,2020-10-07,1615,T,94,6.0NRT,296.7,75.8,D
33.617,-85.35,342.7,1.3,1.1,2020-10-07,1615,T,92,6.0NRT,295.1,66.2,D
33.372,-83.337,324.1,1.1,1,2020-10-07,1615,T,79,6.0NRT,299,18.8,D
33.371,-83.325,315.3,1.1,1,2020-10-07,1615,T,69,6.0NRT,297.4,9.4,D
33.209,-82.6,312.3,1,1,2020-10-07,1615,T,35,6.0NRT,298.8,5.8,D
